Region Name,Region Type,Data Type,2020-04-14 10:00:00,2020-05-14 20:00:00,2020-06-14 06:00:00,2020-07-14 16:00:00,2020-08-14 02:00:00,2020-09-13 12:00:00
Fort Smith Metro,metro,Studio,108613.7674841921,108978.90351738119,109161.47153397574,109617.8915754621,110074.31161694847,110804.58368332665
Fort Wayne Metro,metro,Studio,109368.43722644969,110295.64498369201,111338.75371058962,111918.25855886606,112845.46631610837,113540.87213404011
Fresno Metro,metro,Studio,261579.39926158436,261892.67335804523,262414.7968521466,263145.76974388864,263772.3179368103,265129.83902147406
Gainesville Metro,metro,Studio,146570.14275812678,147773.46175287198,149195.566019389,151055.2408294497,153133.70091128227,154227.62727014153
Gainesville Metro,metro,Studio,236905.2200390755,238536.9929805042,239862.808495415,242718.4111429152,244452.1698931832,246797.84349648692
Glens Falls Metro,metro,Studio,170188.94602249854,170393.48168334935,170086.67819207316,169575.33903994615,169779.87470079697,170188.94602249854
Grand Junction Metro,metro,Studio,273158.0123493689,273328.84282483143,273072.5971116376,274951.7323417256,278966.24851509527,282297.4427866149
Grand Rapids-Wyoming Metro,metro,Studio,202800.1494756703,204511.02136681147,205687.24579197104,207398.1176831122,209002.06008105705,210819.86146539456
Greeley Metro,metro,Studio,408578.098936782,410679.8309334774,411940.87013149454,413622.2557288508,414778.2083270332,416985.02692356333
Green Bay Metro,metro,Studio,143916.4997816415,143583.80864201917,143916.4997816415,143805.60273510072,143251.11750239687,142585.73522315227
Greensboro-High Point Metro,metro,Studio,96267.34563948783,96491.5837367401,96267.34563948783,96379.46468811396,96940.05993124463,97500.65517437528
Greenville-Anderson-Mauldin Metro,metro,Studio,139768.1842684552,140210.99371538908,140875.20788578992,141428.71969445728,141539.42205619076,141428.71969445728
Hagerstown-Martinsburg Metro,metro,Studio,146338.09849713475,146231.59556656473,146551.10435827472,147190.12194169467,147935.6424556846,148042.14538625462
Harrisburg-Carlisle Metro,metro,Studio,135779.4830401755,136210.4509598493,137287.8707590338,138149.80659838143,139658.19431723977,141274.32401601656
Hartford-West Hartford-East Hartford Metro,metro,Studio,58620.96811262257,58948.569111949284,59030.46936178096,59194.269861444314,59439.97061093935,60095.17260959277
Hickory-Lenoir-Morganton Metro,metro,Studio,160770.6178769205,161088.53250413833,161300.47558895024,161406.44713135617,161830.33330097998,162042.27638579186
Houston-The Woodlands-Sugar Land Metro,metro,Studio,244613.28159983212,245434.12180971235,246152.35699335753,246665.38212453265,247178.40725570777,247281.01228194282
Huntington-Ashland Metro,metro,Studio,80913.17493575375,81351.92562393946,81790.67631212517,82119.73932826446,82119.73932826446,82119.73932826446
Huntsville Metro,metro,Studio,183249.15029490154,184645.7184631363,186541.0609771691,188835.42296784045,191828.06904262913,194920.46998657743
Indianapolis-Carmel-Anderson Metro,metro,Studio,117421.5046813741,118443.83177353948,118898.19937005744,119579.75076483435,120602.07785699973,121510.81305003562
Jackson Metro,metro,Studio,72170.0044359628,72068.69581277404,72170.0044359628,71967.38718958528,71967.38718958528,71460.8440736415
Jacksonville Metro,metro,Studio,283495.8894982298,284543.1058536865,285590.3222091432,286951.7034712369,287894.19819114794,288836.69291105896
Kalamazoo-Portage Metro,metro,Studio,112893.87014508924,113706.444947653,114112.7323489349,114417.4478998963,114417.4478998963,114417.4478998963
Kansas City Metro,metro,Studio,141026.65874854886,141582.1955632229,142137.73237789693,142915.4839184406,143693.23545898424,144582.0943624627
Kennewick-Richland Metro,metro,Studio,394439.18990629364,395122.08721096965,396715.51425521355,398308.9412994575,398195.1250820115,396829.33047265955
Kingsport-Bristol-Bristol Metro,metro,Studio,101187.24924000641,101408.59970425391,101851.30063274891,102183.32632912017,102736.70248973893,103179.40341823394
Knoxville Metro,metro,Studio,171328.59699450425,171113.6840071906,170898.77101987693,170683.8580325633,170361.4885515928,170146.57556427913
Lakeland-Winter Haven Metro,metro,Studio,147447.274331895,148963.6352132476,150696.61907765054,152537.91443357873,154704.14426408242,156870.37409458612
Lancaster Metro,metro,Studio,171422.8040295622,171527.23345428478,172049.38057789765,172467.09827678796,174868.97504540722,178732.8637601426
Lansing-East Lansing Metro,metro,Studio,183673.1284407518,184750.69537868444,185397.23554144398,186259.28909179007,187229.0993359294,188306.666273862
Las Vegas-Henderson-Paradise Metro,metro,Studio,269373.572951465,269068.5972750875,268661.9630399175,268661.9630399175,268661.9630399175,269576.89006904996
Lexington-Fayette Metro,metro,Studio,187827.51969380613,189061.1714645299,190070.5229133039,190631.27371817833,190855.5740401281,191640.62516695232
Lincoln Metro,metro,Studio,182504.44162605214,183471.4891656171,184331.08697856375,185298.13451812867,185620.48369798367,186265.18205769363
Little Rock-North Little Rock-Conway Metro,metro,Studio,139781.57321307564,139993.61163014552,140205.6500472154,140417.68846428525,140629.72688135513,141159.8229240298
Louisville/Jefferson County Metro,metro,Studio,161494.31017278024,162610.12264493524,163725.93511709024,164953.3288364607,165957.56006140023,167073.37253355523
Lynchburg Metro,metro,Studio,125563.99994263539,125458.18639452547,126198.8812312949,126833.7625199544,127786.08445294366,128209.33864538334
Macon-Bibb County Metro,metro,Studio,96283.08419796723,96283.08419796723,96146.79690369047,95965.08051132147,96010.50960941373,95874.22231513697
Madera Metro,metro,Studio,247824.39468148095,249294.8774513452,251605.63608970333,254546.60162943183,256542.25681710476,258012.739586969
Madison Metro,metro,Studio,258353.57804329594,258906.9024374307,259460.22683156547,260013.5512257002,261452.19465045058,262005.51904458532
Manchester-Nashua Metro,metro,Studio,253410.2947517144,256032.11704602226,257670.75597996468,259418.63750950329,260729.54865665722,263242.1283553689
Medford Metro,metro,Studio,347856.3620353475,347447.774721915,348060.65569206374,346937.0405801245,345609.1318114689,343566.1952443065
Memphis Metro,metro,Studio,89154.70721886466,89610.25000380582,90065.79278874697,90293.56418121756,90521.33557368813,90862.99266239401
Merced Metro,metro,Studio,284192.9864673346,284517.1985114375,285381.7639623786,287651.24827109894,292730.57029537787,298242.1750451273
Miami-Fort Lauderdale-West Palm Beach Metro,metro,Studio,354523.2552677518,355426.662542438,355928.55547281925,356932.34133358166,358237.26295257284,359241.04881333525
Milwaukee-Waukesha-West Allis Metro,metro,Studio,180101.58587095022,180729.4657382969,181148.052316528,181357.34560564352,181566.63889475906,182089.87211754796
Minneapolis-St. Paul-Bloomington Metro,metro,Studio,239126.53169828083,240191.72383929117,241150.3967662005,242002.55047900876,242854.70419181703,243813.37711872632
Mobile Metro,metro,Studio,87313.4982526182,87896.63306527151,88479.76787792482,89062.90269057814,89840.41577411589,90423.5505867692
Modesto Metro,metro,Studio,327268.04336711933,328074.4149607554,328779.990105187,329183.175902005,330997.51198768616,332408.66227654926
Montgomery Metro,metro,Studio,138030.91576049477,138470.92830852515,138984.27628122727,139424.28882925765,139864.30137728804,140304.31392531842
Myrtle Beach-Conway-North Myrtle Beach Metro,metro,Studio,83990.04806863987,84306.68339342714,84623.3187182144,84939.95404300166,85151.0442595265,85467.67958431377
Napa Metro,metro,Studio,794716.3673033632,794618.8384035353,793741.0783050852,793350.962705774,792960.8471064627,793936.1361047407
Naples-Immokalee-Marco Island Metro,metro,Studio,289590.12351447047,289590.12351447047,290294.67006380775,290797.9175990487,292005.7116836269,293716.7533034461
Nashville-Davidson--Murfreesboro--Franklin Metro,metro,Studio,284630.2994954534,285726.40375748114,286932.11844571156,288028.2227077392,289233.9373959697,290110.8208055918
New Haven-Milford Metro,metro,Studio,174927.51838558156,175571.32301177448,175019.4904750377,175019.4904750377,174191.7416699325,173823.85331210797
New Orleans-Metairie Metro,metro,Studio,205425.57187585227,206125.45630466234,207825.1756317725,209324.92797922262,210224.7793876927,209924.82891820266
New York-Newark-Jersey City Metro,metro,Studio,503212.05157346034,503212.05157346034,503627.5516629648,504354.6768195976,504770.1769091021,505185.6769986066
Norwich-New London Metro,metro,Studio,221612.008884929,222236.62601457647,222504.31907013967,220898.16073676047,220184.31258859194,218310.46119964955
Ocala Metro,metro,Studio,185870.06984347192,186198.10497796463,186744.83020211916,186526.14011245733,185979.41488830282,184667.27435033195
Ogden-Clearfield Metro,metro,Studio,315663.5744055589,317434.7261734682,319316.5749268719,321087.7266947812,322969.5754481849,325404.9091290602
Oklahoma City Metro,metro,Studio,124166.19401159398,125057.58102609278,125948.96804059157,126840.35505509037,127508.89531596447,127843.16544640152
Olympia-Tumwater Metro,metro,Studio,317012.33661654434,320351.5991053938,324358.71409201314,328143.2115793758,332595.5615645084,338049.69029629586
Omaha-Council Bluffs Metro,metro,Studio,149838.55173353944,150874.85609007906,151680.8705896099,152717.17494614955,153523.1894456804,154444.34887371564
Orlando-Kissimmee-Sanford Metro,metro,Studio,206632.9987798243,207918.4522335842,209096.78456619746,210703.60138339736,211024.96474683733,211774.81259486394
Oxnard-Thousand Oaks-Ventura Metro,metro,Studio,681357.411443144,683731.5799355712,686415.4225791845,687860.5686180532,688789.5910716117,689718.6135251701
Palm Bay-Melbourne-Titusville Metro,metro,Studio,168847.12375261684,169583.95306970726,170426.04371781065,171057.61170388816,171689.17968996568,173057.57699313364
Panama City Metro,metro,Studio,131886.8829526063,132792.00927616443,133923.4171806121,136073.0921990627,138335.90800795803,140711.86460729814
Pensacola-Ferry Pass-Brent Metro,metro,Studio,155439.44165980726,155923.0310008546,156406.62034190193,156986.92755115876,158340.9777060913,159695.02786102385
Peoria Metro,metro,Studio,124832.8429852413,125034.10079531859,125235.35860539587,125134.72970035723,125235.35860539587,125235.35860539587
Philadelphia-Camden-Wilmington Metro,metro,Studio,204636.4086336657,204833.6035619073,205523.78581075292,206213.96805959853,207002.7477725649,207101.3452366857
Phoenix-Mesa-Scottsdale Metro,metro,Studio,282660.71591956937,284616.8682537552,286984.8421319802,289249.86062419537,291411.92373040074,294500.5853106942
Pittsburgh Metro,metro,Studio,138871.4880512762,139500.43134791346,139814.90299623206,139500.43134791346,139290.7835823677,139814.90299623206
Port St. Lucie Metro,metro,Studio,149207.25230105844,149841.690931467,150476.12956187554,151427.78750748836,152273.70568136644,153225.36362697926
Portland-South Portland Metro,metro,Studio,251787.61234830765,253855.52237188013,256038.31628565112,258450.87797981902,260978.32356418538,264080.1885995441
Portland-Vancouver-Hillsboro Metro,metro,Studio,446774.73724755965,448182.30097061524,448282.84123654774,447780.13990688504,447780.13990688504,449388.7841618057
Prescott Metro,metro,Studio,234134.38635934357,234662.31348524467,235506.99688668648,237301.94911475026,239096.90134281403,240680.6827205174
Providence-Warwick Metro,metro,Studio,357193.6979176414,358570.791441138,359312.30333840544,359841.95469359646,360795.3271329403,361113.11794605496
Pueblo Metro,metro,Studio,122689.4817826405,122250.90036843321,120935.15612581137,120167.63865094862,119948.34794384499,120825.51077225954
Punta Gorda Metro,metro,Studio,256666.41577823675,256980.10883402958,256875.54448209866,254888.82179541068,252170.14864520606,250706.24771817282
Raleigh Metro,metro,Studio,310614.38669473346,311803.11882752896,313099.9175178513,313640.25030548556,314504.7827657005,315369.3152259154
Reading Metro,metro,Studio,141018.66843128338,142485.70578726372,143727.04508847787,144968.384389692,146548.27077305544,148466.7042385682
Reno Metro,metro,Studio,253350.96594097535,254303.72400016966,254833.03403305542,255891.6540988269,256420.96413171262,257479.58419748413
Richmond Metro,metro,Studio,182187.72971434516,182986.54217867428,183899.47070933616,185040.63137266348,186638.25630132176,187779.4169646491
Riverside-San Bernardino-Ontario Metro,metro,Studio,332836.727159509,333872.3903705969,335840.15047166386,336979.38000386057,338429.30849938357,339879.2369949066
Roanoke Metro,metro,Studio,132434.2900398863,132434.2900398863,132434.2900398863,132434.2900398863,132545.22658886007,132545.22658886007
Rochester Metro,metro,Studio,189248.78688239813,189679.89314228162,190542.1056620486,191080.98848690296,191943.20100666993,192697.63696146605
Rockford Metro,metro,Studio,93901.23911249368,93995.47151406264,93901.23911249368,93901.23911249368,93712.77430935577,93524.30950621786
Sacramento--Roseville--Arden-Arcade Metro,metro,Studio,451277.18970493687,452417.5640995829,453661.6088937422,455424.00568546786,457497.41367573326,459259.8104674589
Salem Metro,metro,Studio,313934.3733502126,314223.440303619,315283.3524661093,315765.13072178676,316535.9759308706,316535.9759308706
Salinas Metro,metro,Studio,650744.4920554762,651559.3513254649,651661.2087342136,652679.7828216995,652272.3531867051,651763.0661429621
San Antonio-New Braunfels Metro,metro,Studio,248022.28955086917,248443.07259463356,248443.07259463356,248758.65987745684,248653.46411651574,248443.07259463356
San Diego-Carlsbad Metro,metro,Studio,411812.1555702754,412172.528545989,412622.9947656311,414154.57991241413,416046.5380349109,418388.9623770498
San Francisco-Oakland-Hayward Metro,metro,Studio,1365020.4305931833,1373241.0533825862,1385419.7538113315,1392828.463238818,1400744.6185175024,1405007.1636675633
San Jose-Sunnyvale-Santa Clara Metro,metro,Studio,1214404.5957183402,1219308.5453517,1228816.2028041324,1246130.1474280355,1263844.4144709883,1282559.4875615658
San Luis Obispo-Paso Robles-Arroyo Grande Metro,metro,Studio,639478.6835418986,640079.0834953657,640079.0834953657,640379.2834720993,642480.6833092342,642480.6833092342
Santa Cruz-Watsonville Metro,metro,Studio,667622.4903558603,668344.0666493562,666488.5847517954,666900.9140623645,669065.6429428521,674013.5946696809
Santa Rosa Metro,metro,Studio,528077.8412284114,531512.3717379854,535451.9802636731,542119.0100763753,550604.3207470874,560402.8342596953
Savannah Metro,metro,Studio,332779.3574262826,331314.5654022852,329326.6333697173,329222.0053680032,328489.6093560045,326815.5613285789
Scranton--Wilkes-Barre--Hazleton Metro,metro,Studio,113775.11731232244,114478.97088121343,114981.72343042128,115484.47597962913,115585.0264894707,115987.22852883697
Seattle-Tacoma-Bellevue Metro,metro,Studio,342728.95564413304,344203.68347611115,346205.0998195101,348627.8669720457,351261.30952914956,354421.44059767417
Sebastian-Vero Beach Metro,metro,Studio,217188.35818688068,217396.12384045287,217915.5379743834,218746.6005886722,221655.31973868303,223940.74192797727
Shreveport-Bossier City Metro,metro,Studio,82467.11543502286,82625.29587318412,82862.56653042602,83258.01762582919,83890.73937847426,84760.73178836124
South Bend-Mishawaka Metro,metro,Studio,107541.24180882488,108092.90489208934,109196.23105861826,109306.56367527113,109527.22890857692,109527.22890857692
Spartanburg Metro,metro,Studio,97621.0299553301,97945.33267122979,98269.63538712947,98485.83719772926,99026.34172422874,99783.04806132801
Spokane-Spokane Valley Metro,metro,Studio,233757.78265135124,234624.32083540756,235599.17629247095,236898.9835685554,238415.425390654,239823.5499397455
Springfield Metro,metro,Studio,77846.14809010354,77769.29788303039,77692.44767595726,78076.69871132297,78384.09953961553,78922.05098912754
Springfield Metro,metro,Studio,252234.00443173788,253201.41503560342,254276.31570656516,255888.66671300773,257823.48792073881,258898.38859170052
Springfield Metro,metro,Studio,152039.23543836674,152696.48674438888,153244.19616607402,153791.90558775916,154449.15689378133,155106.40819980347
St. Louis Metro,metro,Studio,134837.36672864328,135446.25091136826,136156.61579121408,136765.49997393906,137272.9034595432,137983.268339389
State College Metro,metro,Studio,184147.94266078706,184325.0702955675,184561.24047527477,184325.0702955675,184384.11284049432,184266.0277506407
Stockton-Lodi Metro,metro,Studio,558489.6520250597,568328.742768051,577504.5240227508,587011.9600215962,598177.6697411706,608237.8636469257
Syracuse Metro,metro,Studio,122676.29489618202,122887.29170903012,123309.28533472632,123520.28214757441,124258.77099254278,125524.75186963138
Tallahassee Metro,metro,Studio,196955.0356001471,197380.79598949262,197912.99647617448,198977.3974495382,200361.11871491105,202064.16027229303
Tampa-St. Petersburg-Clearwater Metro,metro,Studio,225595.61790743485,226991.78822259782,228065.7653881078,229676.73113637278,232039.4809004948,234831.82153082074
Toledo Metro,metro,Studio,63958.36978674789,64487.88583198132,65017.40187721476,65864.62754958826,67029.56284910181,68406.30456670874
Trenton Metro,metro,Studio,238625.35850000512,239182.2945377297,239948.081589601,240156.93260374773,240713.8686414723,240853.10265090346
Tucson Metro,metro,Studio,216604.98603545557,218235.5626360178,220844.48519691732,222692.47201088784,224431.75371815418,226171.03542542056
Tulsa Metro,metro,Studio,131465.51451403074,131789.91591196298,131789.91591196298,132006.18351058447,132654.98630644896,133303.78910231346
Utica-Rome Metro,metro,Studio,100047.11482945122,100271.07154199303,100607.00661080572,100718.98496707663,100942.94167961842,100942.94167961842
Vallejo-Fairfield Metro,metro,Studio,466585.7337433476,466585.7337433476,465077.88090778614,465278.92795252765,464474.7397735616,465278.92795252765
Virginia Beach-Norfolk-Newport News Metro,metro,Studio,183824.31230945163,184829.76566707218,185734.67368893066,186941.2177180753,188348.85241874406,189555.3964478887
Visalia-Porterville Metro,metro,Studio,189068.33987967565,189811.9198428267,190449.27409695616,190555.49980597774,192148.8854413014,192998.69111347402
Waco Metro,metro,Studio,77645.41678411112,77974.57840093377,78084.29893987464,78194.01947881552,78303.74001775641,78523.18109563817
Washington-Arlington-Alexandria Metro,metro,Studio,589242.1999017638,592121.2172036521,593614.0409898164,596279.797750824,599478.7058640332,602890.874518123
Wichita Metro,metro,Studio,120441.82927057715,122396.39449304483,124473.12004191679,126794.16624359718,129359.53309808605,131802.7396261707
Wilmington Metro,metro,Studio,180070.68978994942,180800.8727411636,182052.61494324502,183408.6689954999,185599.2178491424,187789.76670278492
Winston-Salem Metro,metro,Studio,234077.1357921414,233970.98694808863,234077.1357921414,234607.88001240522,235457.0707648273,235775.51729698558
Worcester Metro,metro,Studio,341456.8901311857,344021.78690347483,346372.9422780731,349151.58044805296,351502.7358226513,354815.727486858
Yakima Metro,metro,Studio,119208.05516621034,120165.71388034074,121655.4052134325,124634.78787961602,127826.98359338408,131551.21192611346
York-Hanover Metro,metro,Studio,182982.0331051821,183704.93271774516,184634.3750767548,184221.28958386162,184014.74683741503,183601.66134452185
Youngstown-Warren-Boardman Metro,metro,Studio,56202.293641672,56008.15135643816,55522.795643353566,54649.1553598013,54163.799646716696,53096.01707793059
