Region Name,Region Type,Data Type,2010-04-15 00:00:00,2010-05-15 00:00:00,2010-06-15 00:00:00,2010-07-15 00:00:00,2010-08-15 00:00:00,2010-09-15 00:00:00,2010-10-15 00:00:00,2010-11-15 00:00:00,2010-12-15 00:00:00,2011-01-15 00:00:00,2011-02-15 00:00:00,2011-03-15 00:00:00,2011-04-15 00:00:00,2011-05-15 00:00:00,2011-06-15 00:00:00,2011-07-15 00:00:00,2011-08-15 00:00:00,2011-09-15 00:00:00,2011-10-15 00:00:00,2011-11-15 00:00:00,2011-12-15 00:00:00,2012-01-15 00:00:00,2012-02-15 00:00:00,2012-03-15 00:00:00,2012-04-15 00:00:00,2012-05-15 00:00:00,2012-06-15 00:00:00,2012-07-15 00:00:00,2012-08-15 00:00:00,2012-09-15 00:00:00,2012-10-15 00:00:00,2012-11-15 00:00:00,2012-12-15 00:00:00,2013-01-15 00:00:00,2013-02-15 00:00:00,2013-03-15 00:00:00,2013-04-15 00:00:00,2013-05-15 00:00:00,2013-06-15 00:00:00,2013-07-15 00:00:00,2013-08-15 00:00:00,2013-09-15 00:00:00,2013-10-15 00:00:00,2013-11-15 00:00:00,2013-12-15 00:00:00,2014-01-15 00:00:00,2014-02-15 00:00:00,2014-03-15 00:00:00,2014-04-15 00:00:00,2014-05-15 00:00:00,2014-06-15 00:00:00,2014-07-15 00:00:00,2014-08-15 00:00:00,2014-09-15 00:00:00,2014-10-15 00:00:00,2014-11-15 00:00:00,2014-12-15 00:00:00,2015-01-15 00:00:00,2015-02-15 00:00:00,2015-03-15 00:00:00,2015-04-15 00:00:00,2015-05-15 00:00:00,2015-06-15 00:00:00,2015-07-15 00:00:00,2015-08-15 00:00:00,2015-09-15 00:00:00,2015-10-15 00:00:00,2015-11-15 00:00:00,2015-12-15 00:00:00,2016-01-15 00:00:00,2016-02-15 00:00:00,2016-03-15 00:00:00,2016-04-15 00:00:00,2016-05-15 00:00:00,2016-06-15 00:00:00,2016-07-15 00:00:00,2016-08-15 00:00:00,2016-09-15 00:00:00,2016-10-15 00:00:00,2016-11-15 00:00:00,2016-12-15 00:00:00,2017-01-15 00:00:00,2017-02-15 00:00:00,2017-03-15 00:00:00,2017-04-15 00:00:00,2017-05-15 00:00:00,2017-06-15 00:00:00,2017-07-15 00:00:00,2017-08-15 00:00:00,2017-09-15 00:00:00,2017-10-15 00:00:00,2017-11-15 00:00:00,2017-12-15 00:00:00,2018-01-15 00:00:00,2018-02-15 00:00:00,2018-03-15 00:00:00,2018-04-15 00:00:00,2018-05-15 00:00:00,2018-06-15 00:00:00,2018-07-15 00:00:00,2018-08-15 00:00:00,2018-09-15 00:00:00,2018-10-15 00:00:00,2018-11-15 00:00:00,2018-12-15 00:00:00,2019-01-15 00:00:00,2019-02-15 00:00:00,2019-03-15 00:00:00,2019-04-15 00:00:00,2019-05-15 00:00:00,2019-06-15 00:00:00,2019-07-15 00:00:00,2019-08-15 00:00:00,2019-09-15 00:00:00,2019-10-15 00:00:00,2019-11-15 00:00:00,2019-12-15 00:00:00,2020-01-15 00:00:00,2020-02-15 00:00:00,2020-03-15 00:00:00,2020-04-14 10:00:00,2020-05-14 20:00:00,2020-06-14 06:00:00,2020-07-14 16:00:00,2020-08-14 02:00:00,2020-09-13 12:00:00
Columbia Metro,metro,All Homes,145100.0,145200.0,145300.0,145100.0,144800.0,144400.0,143800.0,143500.0,143100.0,142800.0,142200.0,141600.0,140800.0,140000.0,139200.0,138600.0,137900.0,137300.0,136700.0,136000.0,135400.0,135000.0,134800.0,134600.0,134500.0,134200.0,133900.0,133400.0,132800.0,132400.0,132100.0,132000.0,131800.0,131500.0,131300.0,131100.0,130900.0,130700.0,130700.0,130900.0,131400.0,131900.0,132300.0,132600.0,132900.0,133200.0,133300.0,133300.0,133400.0,133500.0,133500.0,133400.0,133400.0,133200.0,133000.0,133000.0,133100.0,133100,133100,133300,133400,133700,134100,134700,135000,135400,136100,136500,136500,136700,137200,137900,138300,138800,139200,139700,140300,141000,141300,141800,142600,143300,143900,144200,144900,145500,145900,146000,146100,146300,146500,146800,147100,147400,148200,148900,149400,149700,150100,150700,151300,151900,152400,153200,154000,154900,155300,155600,155800,156400,157000,157700,158300,158900,159600,160100,160500,160900,161500,162300,162729.4048755166,163290.79545603105,163739.9079204426,164189.02038485417,164862.6890814715,165760.91401029463
Columbus Metro,metro,All Homes,122200.0,122200.0,121800.0,121200.0,120500.0,119900.0,119400.0,118800.0,118300.0,118000.0,118100.0,118000.0,117500.0,116400.0,115800.0,115100.0,114800.0,114300.0,113700.0,113200.0,112600.0,111900.0,111000.0,110000.0,109300.0,109000.0,108800.0,108600.0,108500.0,108200.0,108000.0,107700.0,107600.0,107500.0,107400.0,107400.0,107400.0,107400.0,107400.0,107500.0,107500.0,107500.0,107400.0,107400.0,107400.0,107500.0,107800.0,107900.0,107900.0,107800.0,107600.0,107400.0,107300.0,107500.0,107800.0,108000.0,108200.0,108100,107900,107800,108000,108300,108700,108800,108800,108600,108500,108500,108500,108700,108900,109100,109100,109100,109100,109200,109300,109500,109600,109600,109700,109900,110000,110200,110300,110500,110600,110500,110700,111000,111600,112100,112500,112800,113200,113600,114000,114700,115400,116200,116900,117500,117800,118000,118200,118600,119000,119400,119900,120100,120400,120700,121000,121300,121700,122300,123000,123500,124000,124500,121191.71200764609,121754.70188073198,122411.52339933219,122880.68162690378,123349.83985447536,123818.99808204695
Columbus Metro,metro,All Homes,150000.0,149800.0,149600.0,149200.0,148700.0,147800.0,147000.0,146300.0,146000.0,145700.0,145000.0,144300.0,143600.0,143000.0,142200.0,141600.0,140900.0,140500.0,139800.0,139300.0,138900.0,138300.0,137700.0,137000.0,136400.0,135600.0,135000.0,134700.0,134800.0,135000.0,135300.0,135200.0,134900.0,134700.0,134800.0,135600.0,136700.0,138000.0,139300.0,140400.0,141500.0,142300.0,143200.0,144300.0,145200.0,146200.0,146900.0,147200.0,147300.0,147700.0,148200.0,148600.0,148800.0,149000.0,149200.0,149800.0,150700.0,151600,152700,153800,154500,155200,155800,156700,157500,158400,159200,159900,160600,161200,161700,162300,163300,164000,164700,165100,166000,166900,167600,168200,168900,170100,172000,173500,174600,175300,176500,177700,179100,180500,182100,183800,185500,186000,185900,186400,187900,189900,191500,193200,194500,195500,196500,197600,198600,199700,201000,202300,203300,204000,204700,205500,206300,207400,208500,209400,210500,211900,213400,214600,217347.08722130157,218347.49194233277,219570.2088235931,221126.39394519717,222793.73514691583,224127.60810829076
Dallas-Fort Worth-Arlington Metro,metro,All Homes,151700.0,151600.0,151500.0,150800.0,150100.0,149200.0,148500.0,147600.0,147100.0,146800.0,146300.0,145600.0,144700.0,144200.0,143500.0,143400.0,143400.0,143600.0,143700.0,143600.0,143300.0,143100.0,143500.0,144100.0,144700.0,145100.0,145600.0,146200.0,146700.0,147200.0,147600.0,148200.0,148900.0,149800.0,150400.0,151200.0,152100.0,153200.0,154200.0,155400.0,156500.0,157800.0,159100.0,160400.0,161600.0,162500.0,163500.0,164300.0,165100.0,165900.0,166900.0,167600.0,168600.0,169500.0,170800.0,171900.0,173200.0,174700,176200,177800,179500,181100,182800,184600,186100,187500,188900,190400,192000,193600,195200,196700,198400,200200,202000,203900,205600,207300,208900,210700,212600,214200,215900,217400,219100,220700,222400,223800,225300,227000,228800,230600,232100,233500,235100,236900,238500,239900,241200,242500,243700,244400,245400,246500,247900,249100,249900,250200,250400,250900,251400,252000,252600,253400,253900,254300,254500,254900,255400,256300,262477.76652805205,262896.55785473064,263105.9535180699,263524.7448447484,264048.2340030966,264990.5144881233
Davenport-Moline-Rock Island Metro,metro,All Homes,111900.0,112400.0,112700.0,112800.0,112500.0,112200.0,111600.0,110800.0,110300.0,110000.0,110100.0,109700.0,109200.0,108500.0,108100.0,107800.0,107800.0,107800.0,107600.0,107400.0,107200.0,106900.0,106600.0,106500.0,106400.0,106600.0,106800.0,107100.0,107300.0,107500.0,107900.0,108400.0,108800.0,109000.0,109100.0,109200.0,109400.0,109400.0,109400.0,109400.0,109700.0,109800.0,110000.0,110000.0,110400.0,110700.0,111300.0,111900.0,112700.0,113300.0,113500.0,113600.0,113600.0,113900.0,114100.0,114500.0,114500.0,114800,114900,114800,114100,114000,114300,114800,114900,115100,115300,115500,115400,115200,115400,116200,117100,117600,117700,117500,117900,118200,118500,118600,118900,119500,119700,119400,119300,119600,120500,121400,121900,121900,122000,122500,123100,123500,124000,124900,125500,125700,125300,125200,125200,125400,125700,126000,126300,126900,127100,127100,127100,127400,127900,128400,128800,129300,129800,130100,130200,130400,130700,131200,132056.78562749145,132384.7580460875,132494.0821856195,132712.73046468355,133040.7028832796,133587.32358093967
Dayton Metro,metro,All Homes,109500.0,109400.0,109300.0,109100.0,108800.0,108200.0,107600.0,107000.0,106500.0,106400.0,106700.0,107200.0,106700.0,106100.0,105500.0,105500.0,105300.0,105100.0,104700.0,105000.0,105000.0,105000.0,104200.0,103500.0,103400.0,103400.0,103200.0,102400.0,102100.0,102100.0,102500.0,102200.0,102200.0,101800.0,102000.0,101800.0,101800.0,101600.0,101400.0,101600.0,101700.0,101900.0,101800.0,101700.0,101600.0,101800.0,101800.0,101900.0,102000.0,102300.0,102700.0,103000.0,103200.0,103200.0,103200.0,103200.0,103200.0,103000,102900,102600,102500,102500,102600,102700,102700,102700,102700,102800,103000,103400,104200,105500,106700,107400,107600,107700,107900,108300,108900,109700,110300,111100,111200,111200,111100,111500,112100,112900,113800,114800,115900,116600,117600,118400,119400,120000,120500,121000,121500,122400,123100,123800,124100,124700,125400,126000,126700,127100,127800,128400,129200,129600,130200,130800,131700,132600,133400,134400,135500,137100,136989.47787651824,138049.68305216983,138992.087652749,140170.093403473,141465.89972926938,143350.70893042773
Denver-Aurora-Lakewood Metro,metro,All Homes,243600.0,243100.0,242200.0,241400.0,240200.0,239100.0,237800.0,236900.0,236200.0,235400.0,234200.0,233100.0,232400.0,231300.0,230500.0,229700.0,229700.0,229800.0,230000.0,230200.0,230300.0,230500.0,230800.0,231300.0,232400.0,234300.0,236600.0,238800.0,240400.0,242200.0,244100.0,246300.0,248200.0,250400.0,252700.0,255500.0,257700.0,259600.0,261500.0,263900.0,266700.0,269100.0,271100.0,272700.0,274700.0,276400.0,278200.0,279400.0,281100.0,283100.0,285200.0,287400.0,289000.0,291000.0,293300.0,296300.0,299200.0,303000,306600,310300,313700,317000,320500,323800,327600,331300,335300,338700,341900,344400,347100,349900,353000,355900,358400,361400,364200,366800,369000,371600,374300,377400,380500,383800,386500,388900,391100,393000,394600,396600,399200,401600,404400,406800,409100,411100,413700,416700,419500,422100,424400,426700,428700,430700,431400,431600,432200,432900,433900,433800,434300,434900,435800,436500,437300,438000,439400,441400,443000,444700,451422.1113318608,452141.7045552897,453580.8910021475,455636.8716405158,457281.6561512105,459029.2396938235
Des Moines-West Des Moines Metro,metro,All Homes,158400.0,158300.0,157800.0,157000.0,156300.0,155400.0,154500.0,153700.0,152900.0,152500.0,152000.0,151400.0,150900.0,150300.0,149900.0,149700.0,149600.0,149500.0,149400.0,149500.0,149600.0,149200.0,148800.0,148500.0,148700.0,149100.0,149400.0,150000.0,150700.0,151400.0,152300.0,153200.0,154100.0,155200.0,156300.0,156800.0,156700.0,156800.0,157300.0,157800.0,158100.0,158200.0,158300.0,158500.0,158500.0,158900.0,159300.0,160000.0,160800.0,161300.0,161500.0,161600.0,161600.0,161900.0,162000.0,162000.0,162000.0,162400,162800,163700,164400,165300,166200,167100,168200,169400,170400,171500,172600,173200,173900,174600,175400,176200,177000,177700,178200,178400,179000,179800,180500,181300,182100,182900,183500,184100,184800,185600,186600,187800,188700,189600,190800,191500,192000,192100,193000,194100,194800,195300,195800,196500,197200,197600,198000,198600,199700,200500,201000,200900,201400,201900,202500,202700,203100,203500,203800,204100,204200,204600,208076.21952730257,208506.89491496247,208829.9014557074,209152.90799645233,209260.5768433673,209691.2522310272
Detroit-Warren-Dearborn Metro,metro,All Homes,99900.0,99800.0,99900.0,99300.0,98700.0,97700.0,96900.0,95900.0,95100.0,94200.0,93600.0,93000.0,92300.0,91300.0,90300.0,89500.0,89200.0,89200.0,89400.0,89600.0,89700.0,89800.0,89800.0,90200.0,90600.0,91400.0,92200.0,93300.0,94100.0,94800.0,95600.0,96600.0,97600.0,98600.0,99900.0,101400.0,103100.0,104700.0,106400.0,108200.0,110200.0,112500.0,114500.0,116300.0,118100.0,119900.0,121400.0,122500.0,123400.0,124200.0,125200.0,126000.0,126600.0,126900.0,127300.0,127900.0,128600.0,129300,130000,130900,131500,132000,132300,132700,133400,133900,134400,135000,136000,136800,137600,138100,139200,140300,141600,142600,143600,144800,146000,147100,147900,148700,149600,150800,151800,153100,154200,155100,156100,157100,158200,159400,160400,161800,163200,164700,166000,167000,167900,168800,169800,170900,171900,173000,174100,174900,175600,175600,175700,175900,176400,177200,177800,178400,179000,179700,180500,181400,182400,183900,185446.3152140236,186176.52509105467,187011.05066480444,187949.89193527293,188993.04890246017,190557.784353241
Duluth Metro,metro,All Homes,135200.0,135400.0,135600.0,135500.0,135100.0,134200.0,133500.0,132800.0,132300.0,131800.0,131300.0,130600.0,129900.0,129100.0,128300.0,127700.0,127500.0,127600.0,127300.0,126800.0,126100.0,125700.0,125600.0,125800.0,125800.0,125800.0,125600.0,125500.0,124900.0,124500.0,124300.0,124800.0,125400.0,125600.0,125500.0,125300.0,125300.0,125800.0,126500.0,127600.0,128700.0,129600.0,130400.0,130800.0,131300.0,131800.0,132500.0,132900.0,133700.0,134300.0,134900.0,134800.0,134700.0,134600.0,134900.0,135200.0,135600.0,136200,136600,136900,136600,136200,135800,136000,136700,137300,137400,137100,136300,135900,135800,136600,137500,138900,139900,141000,141000,141300,141900,143200,145100,146900,148700,149400,150400,151100,151600,151700,152500,154000,155300,156500,157100,157300,157100,156900,156900,156700,157200,157700,158400,158000,158200,158000,158300,158800,159300,160400,161200,162700,163500,164400,165100,166300,167100,168200,169000,170000,171100,172000,171646.17615246336,172857.72078934245,173738.84416161815,174840.24837696276,176051.79301384185,177043.056807652
Durham-Chapel Hill Metro,metro,All Homes,204600.0,204700.0,204300.0,203400.0,202800.0,202200.0,201700.0,201100.0,200400.0,199800.0,199000.0,197900.0,196700.0,195300.0,194100.0,193100.0,192000.0,191000.0,189900.0,188800.0,188000.0,187400.0,186400.0,185600.0,185200.0,185300.0,185700.0,186200.0,186700.0,186800.0,187000.0,187400.0,188200.0,188600.0,189900.0,191100.0,192400.0,192900.0,193300.0,193800.0,194600.0,195800.0,197000.0,197700.0,198000.0,198700.0,199000.0,199500.0,199600.0,200300.0,200900.0,201200.0,201300.0,201300.0,201500.0,202100.0,203000.0,203500,204100,204400,205000,205300,205900,206800,207900,208700,209500,210200,211000,211700,212500,213200,214100,215300,216600,217800,219000,220300,221600,222900,223800,224900,226000,227400,229100,230600,231800,232600,233700,234800,236100,237400,239100,240800,242800,244700,246100,247300,248800,250800,252300,253800,255100,256700,258000,259400,260500,261400,262400,263600,264700,265600,266700,267700,268700,269500,270200,270800,271400,272200,278008.83523820114,278893.77396273625,279668.0953467044,280331.79939010576,280995.50343350705,281880.44215804216
El Centro Metro,metro,All Homes,153600.0,153500.0,153200.0,152500.0,151500.0,150800.0,150000.0,149000.0,147900.0,147200.0,147000.0,146200.0,145400.0,144600.0,144300.0,143500.0,142800.0,142300.0,141800.0,141300.0,140800.0,140200.0,139300.0,139200.0,138700.0,138500.0,138700.0,138900.0,139400.0,139100.0,139000.0,139400.0,139800.0,139600.0,139100.0,139900.0,142100.0,143800.0,143200.0,144500.0,147100.0,150400.0,153100.0,154600.0,156200.0,157500.0,159400.0,160100.0,160300.0,162100.0,166300.0,169400.0,171800.0,174200.0,177700.0,180800.0,183500.0,187300,190000,192600,193600,194500,195200,196300,195400,194000,192000,192000,192800,194200,197500,199700,202500,202900,203900,204500,206500,207600,208800,210500,211100,211200,210300,211900,212700,214700,214600,214000,212900,214200,216400,217400,219300,221000,222500,221800,222800,224500,226400,227500,229900,232900,235400,236700,236300,236000,235600,236300,236800,236700,237100,238500,239000,238200,237400,238200,240000,242200,244800,247300,244225.6447675843,245057.51637230022,246929.227482911,249216.8743958797,251920.4571112064,254520.05587594357
Erie Metro,metro,All Homes,118500.0,118700.0,118500.0,118300.0,117900.0,117400.0,116900.0,116700.0,116300.0,116400.0,116400.0,116500.0,116500.0,116400.0,116500.0,116700.0,116900.0,117000.0,117000.0,116900.0,116800.0,116600.0,116400.0,116100.0,115900.0,115900.0,116000.0,116100.0,116100.0,116300.0,116500.0,116900.0,117100.0,117200.0,117200.0,117300.0,117500.0,117600.0,117400.0,117400.0,117400.0,117300.0,117400.0,117500.0,117700.0,117700.0,117800.0,117800.0,118100.0,118000.0,118000.0,117900.0,118000.0,118100.0,118000.0,117800.0,117800.0,118000,118500,118700,118800,118900,119100,119000,119000,118800,118900,118900,118800,118700,118600,118600,118600,119200,120000,120900,121200,121400,121600,121900,122200,122200,122200,122200,122200,122100,121600,121300,121400,121900,122300,122600,122800,123100,123500,123900,124000,124000,124100,124500,124800,125000,124900,125100,125300,125500,125700,125900,126500,127100,127600,127900,128100,128300,128700,128900,129200,129400,129600,129700,130635.41266042003,130865.27899261443,131210.07849090605,131439.94482310044,131669.81115529482,131784.74432139203
Eugene Metro,metro,All Homes,223500.0,223100.0,222900.0,223800.0,223100.0,221800.0,218900.0,215100.0,210600.0,207500.0,205700.0,205800.0,205000.0,203800.0,201600.0,198800.0,196200.0,194300.0,193400.0,194800.0,196000.0,197100.0,195800.0,193900.0,193300.0,193500.0,193900.0,194600.0,196200.0,197600.0,198900.0,197200.0,196600.0,195300.0,197100.0,199100.0,201900.0,204400.0,207000.0,208600.0,208400.0,208800.0,209300.0,212000.0,213800.0,216900.0,218500.0,219600.0,218800.0,217900.0,217500.0,217800.0,218800.0,219300.0,220000.0,220400.0,221100.0,220900,220700,221600,223400,225000,225600,226700,228200,230200,231500,232900,234600,235900,237500,238500,240000,241000,243000,245200,247900,250100,252100,253800,255400,257500,258800,260200,261400,264300,267000,269100,270000,271300,273000,275200,277500,280200,283200,285600,287300,288200,289000,290900,292800,295200,296600,298600,299800,300800,301500,302900,304700,305900,307700,309100,311100,312800,315200,317300,320100,322800,326000,329300,329121.45087681874,331459.0834484743,334575.92687734833,337581.45446947694,341143.56124533305,344816.98385793465
Evansville Metro,metro,All Homes,111200.0,111100.0,111100.0,111300.0,111200.0,111100.0,110600.0,110400.0,110200.0,110000.0,109800.0,109500.0,109300.0,109400.0,109500.0,109500.0,109700.0,109700.0,109900.0,109800.0,109700.0,109700.0,109700.0,109700.0,109500.0,109400.0,109400.0,109200.0,109100.0,109100.0,109200.0,109400.0,109500.0,109700.0,109800.0,110000.0,110200.0,110200.0,110300.0,110500.0,110800.0,111000.0,111100.0,111200.0,111500.0,111500.0,111500.0,111600.0,111900.0,112400.0,112800.0,113100.0,113400.0,113800.0,114300.0,114700.0,115100.0,115500,115800,116100,116100,116100,116200,116400,116600,116700,116900,117200,117500,117900,118500,119000,119700,120200,120900,121300,121700,122100,122500,122700,123000,123500,123900,124500,125100,125600,126000,126300,126800,127200,127900,128700,129500,130100,130500,130800,131200,131800,132400,133100,133500,134200,134400,134700,134800,135300,135700,136400,137000,137600,138100,138500,139100,139600,140300,140800,141500,141900,142500,142900,144501.19873744698,145059.71598239377,145841.64012531925,146288.45392127667,146958.6746152128,147405.48841117023
Fayetteville Metro,metro,All Homes,129100.0,129100.0,129200.0,129300.0,129400.0,129400.0,129500.0,129400.0,129500.0,129500.0,129500.0,129400.0,129200.0,129000.0,128600.0,128300.0,128000.0,127600.0,127000.0,126400.0,125500.0,124800.0,124300.0,124000.0,123900.0,123500.0,123400.0,123300.0,123100.0,122700.0,122300.0,122100.0,121700.0,121500.0,121100.0,120800.0,120300.0,120000.0,119600.0,119200.0,119000.0,119100.0,119500.0,119700.0,120200.0,120500.0,120900.0,120900.0,121200.0,121100.0,120900.0,120700.0,120500.0,120300.0,119900.0,119500.0,119000.0,118700,118200,118000,118000,118300,118600,118900,118600,118100,117600,117900,118000,118200,118200,118200,117700,117100,116700,116400,117200,117900,119000,119300,119800,120100,120300,120500,121100,121700,122200,122300,122000,121700,121500,121100,120800,120700,121100,121700,122000,122500,123100,124200,125000,125900,126500,127100,127300,127600,128000,128400,128900,129100,129200,129300,129600,129800,130100,130700,131600,132300,132700,133200,129886.9124565592,130459.12282608624,131317.43838037679,131985.017144825,132366.49072450967,132843.33269911553
Fayetteville-Springdale-Rogers Metro,metro,All Homes,143800.0,143500.0,143100.0,142300.0,141200.0,139500.0,137800.0,136100.0,135300.0,134800.0,134700.0,134500.0,133900.0,132700.0,131300.0,130400.0,130000.0,130000.0,130400.0,130600.0,130800.0,130600.0,130700.0,131300.0,132600.0,134200.0,135600.0,136500.0,136900.0,137300.0,137500.0,138100.0,138600.0,139500.0,139900.0,140000.0,139600.0,139700.0,140300.0,141400.0,142500.0,143600.0,144400.0,144800.0,144700.0,144600.0,145000.0,146100.0,147300.0,148000.0,148400.0,148300.0,148400.0,148500.0,149000.0,149900.0,151000.0,152000,152700,152700,152600,152100,152200,152400,153100,153700,154200,154700,155100,155700,156300,157200,158300,160100,161600,162800,163600,164400,165400,166500,167600,168400,168900,169400,169600,169900,170200,171300,172700,173900,174600,175300,175900,177200,179000,180400,181900,182800,183700,184000,184100,184700,185600,186500,187300,187500,187800,188500,189500,190600,191500,192600,193600,194400,195100,195800,196500,197400,198000,198500,201330.00128634955,202086.53482402867,202843.0683617078,203815.75433872378,204464.21165673446,205004.59275507668
Flagstaff Metro,metro,All Homes,286500.0,284200.0,281400.0,278000.0,274800.0,270700.0,265400.0,260200.0,254400.0,249300.0,245300.0,244000.0,242500.0,240700.0,237600.0,235900.0,236200.0,237400.0,239500.0,240700.0,242200.0,240700.0,239000.0,235000.0,233000.0,231600.0,233700.0,236300.0,238800.0,240300.0,243200.0,244500.0,245800.0,248000.0,252100.0,256300.0,259700.0,262600.0,264100.0,264700.0,265200.0,267000.0,268100.0,270100.0,271500.0,272800.0,272500.0,275000.0,277800.0,281500.0,282900.0,283500.0,284100.0,284100.0,283500.0,281900.0,281400.0,283300,286800,287400,287100,285900,287400,289000,290100,291000,292100,295000,297500,297600,297000,297700,300200,303000,304200,306200,308100,310500,312700,314500,316200,319000,320400,322300,322700,324300,325500,326500,327700,328700,330600,331900,333000,334500,337900,339800,341800,341400,342400,342700,344100,345700,346900,348200,349600,351300,352300,352900,353100,354400,355800,357800,359000,360000,360900,362300,363700,364700,365700,367700,369561.87066522543,371044.4293123346,372526.9879594438,373585.95842166466,374644.9288838855,376762.8698083272
Flint Metro,metro,All Homes,96600.0,95400.0,94000.0,92500.0,91000.0,89900.0,88700.0,87300.0,86300.0,84900.0,83300.0,81100.0,78600.0,76500.0,75200.0,74300.0,74200.0,74100.0,74200.0,73900.0,73600.0,73500.0,74100.0,74900.0,75700.0,76500.0,76700.0,76500.0,76100.0,76000.0,75700.0,75400.0,75200.0,75600.0,75500.0,75600.0,75700.0,75900.0,76200.0,76600.0,77000.0,77100.0,77900.0,79100.0,80400.0,81200.0,82300.0,83500.0,84500.0,85200.0,86100.0,87800.0,89300.0,90800.0,91600.0,92200.0,92100.0,91900,92000,93000,94400,95400,95900,96300,97100,97500,97500,97700,98300,99200,99500,98900,98400,98800,99400,99700,99800,100500,101800,102700,103900,104800,106000,107200,108100,109300,109900,110400,110300,110600,111100,112600,113400,114800,115700,116400,116700,117000,117900,118600,120000,120900,121800,121800,122300,123000,124100,125300,126200,127100,127900,128900,129700,130600,131100,131900,132600,132700,132800,132800,136093.72058301073,136957.50782041403,137713.3216531419,137821.2950578173,137929.26846249274,137929.26846249274
Fort Collins Metro,metro,All Homes,244400.0,244700.0,244900.0,244100.0,243800.0,243700.0,243200.0,241800.0,240200.0,239700.0,240600.0,240900.0,240500.0,239700.0,240100.0,240300.0,240500.0,240100.0,240500.0,241400.0,242200.0,242100.0,241800.0,242700.0,243900.0,245200.0,245600.0,246300.0,247300.0,248600.0,249700.0,250200.0,251600.0,253600.0,255300.0,256000.0,256700.0,258000.0,259300.0,260900.0,262300.0,263700.0,265100.0,267000.0,268800.0,270600.0,272100.0,273600.0,275000.0,275800.0,277400.0,278800.0,281000.0,283100.0,285400.0,288100.0,290000.0,291500,293300,296200,299500,304000,307600,311700,314200,317200,319900,322200,324900,327500,330900,333900,337000,338900,341600,344100,347600,350700,353500,356400,358700,362200,364600,367500,370000,372900,375300,376700,378100,378900,380300,381400,383400,385300,387600,388600,390100,391400,393900,395600,397300,398600,401300,403200,404800,405000,406600,407900,408500,408500,408400,409600,410300,411600,411600,412300,412800,414000,414300,415200,423140.1134387833,423860.03034113493,424374.2566999576,425608.3999611319,425916.9357764255,426842.54322230624
Fort Smith Metro,metro,All Homes,88900.0,89000.0,89000.0,88800.0,88600.0,88400.0,87800.0,87100.0,86400.0,86000.0,85900.0,85700.0,85700.0,85600.0,85500.0,85600.0,85700.0,85900.0,86100.0,86200.0,86300.0,86400.0,86400.0,86500.0,86600.0,86600.0,86700.0,86700.0,86800.0,86800.0,86900.0,87000.0,87200.0,87500.0,87700.0,87700.0,87800.0,87800.0,87800.0,87800.0,87800.0,87800.0,87900.0,87900.0,88000.0,88100.0,88200.0,88300.0,88400.0,88600.0,88700.0,88900.0,89100.0,89300.0,89600.0,89900.0,90000.0,90100,90200,90500,90700,91000,91200,91500,91800,92100,92300,92600,92900,93200,93600,93800,94000,94200,94400,94600,94700,94900,95200,95500,95800,96000,96400,96900,97300,97700,98000,98200,98600,98900,99100,99200,99400,99700,99900,100100,100200,100500,100900,101400,101800,102000,102300,102700,103200,103500,103900,104200,104500,104800,105100,105300,105700,106100,106600,107100,107500,107900,108400,109000,109303.61290949697,109863.60881273232,110311.60553532059,110759.60225790887,111319.59816114423,111991.59324502666
Fort Wayne Metro,metro,All Homes,109800.0,109700.0,109700.0,109400.0,109000.0,108600.0,107900.0,107100.0,107000.0,107000.0,106800.0,106300.0,106000.0,106300.0,106400.0,106400.0,106400.0,106500.0,106700.0,106800.0,106600.0,106300.0,106100.0,106200.0,106000.0,105700.0,105400.0,105500.0,105500.0,105700.0,106000.0,106100.0,106200.0,106200.0,106400.0,106600.0,106900.0,107100.0,107300.0,107500.0,107700.0,108000.0,108100.0,108600.0,108900.0,109400.0,109300.0,109300.0,109200.0,109500.0,110000.0,110400.0,110500.0,110700.0,111100.0,111300.0,111700.0,111800,112400,112800,113500,113700,114100,114400,114700,114900,114800,114800,115000,115800,116300,116800,117200,117600,117800,118200,118700,119500,120400,121400,122000,122600,123200,124100,125100,126100,127100,127700,128500,129200,130100,130800,131600,131900,132200,132500,132800,133400,134400,135600,136700,137600,138300,139200,140200,141400,142300,143500,144700,145800,146500,147200,147900,148700,149600,150300,151000,151800,152700,153400,156608.07123928829,157412.46450915586,158216.85777902344,159136.1643731578,160170.384291559,160974.77756142654
