Region Name,Region Type,Data Type,2020-04-14 10:00:00,2020-05-14 20:00:00,2020-06-14 06:00:00,2020-07-14 16:00:00,2020-08-14 02:00:00,2020-09-13 12:00:00
Columbus Metro,metro,Four Bed,215390.52651671742,216175.02849494218,217071.60218434193,217856.1041625667,218752.67785196647,219761.3232525412
Columbus Metro,metro,Four Bed,310074.01229539746,311164.28499090095,312363.58495595475,313998.99399920995,315852.45758156583,317378.8393552707
Dallas-Fort Worth-Arlington Metro,metro,Four Bed,341817.00351297425,342122.59340649727,342224.4567043383,342530.0465978613,343039.3630870663,344159.8593633173
Davenport-Moline-Rock Island Metro,metro,Four Bed,204437.59446939838,204973.03623588712,205508.4780023759,206043.91976886467,207007.71494854445,207971.5101282242
Dayton Metro,metro,Four Bed,220573.32134259335,221949.4902532142,223096.29767873161,224701.828074456,226422.03921273208,228830.33480631863
Denver-Aurora-Lakewood Metro,metro,Four Bed,527427.0380849648,528043.1061764652,529583.276405216,531636.8367102171,533587.718999968,535333.2452592188
Des Moines-West Des Moines Metro,metro,Four Bed,288605.1490556018,289124.14695088466,289435.5456880544,289954.54358333733,290058.34316239395,290577.3410576768
Detroit-Warren-Dearborn Metro,metro,Four Bed,339049.1930297249,339751.4329746729,340654.3129038918,341657.5128252461,343262.632699413,345971.27248706965
Duluth Metro,metro,Four Bed,229601.33048805856,231153.13579522097,232483.2546299316,234035.05993709396,235697.70848048222,237249.51378764462
Durham-Chapel Hill Metro,metro,Four Bed,387139.35561777605,387792.9219859666,388446.4883541572,388773.2715382525,389208.9824503795,389644.6933625066
El Centro Metro,metro,Four Bed,270142.24316313094,270758.78548321954,272608.41244348534,275074.58172383974,277540.7510041941,280417.9484979409
Erie Metro,metro,Four Bed,167815.15256454796,168145.64720731816,168476.14185008837,168916.80137378196,169577.79065932237,170128.61506393936
Eugene Metro,metro,Four Bed,399198.630891467,401989.04784244194,405784.0148957679,409355.7485930158,413485.5656804588,417615.38276790176
Evansville Metro,metro,Four Bed,225308.75596638868,226188.272528558,227287.66823126966,227947.30565289664,228936.76178533715,229376.5200664218
Fayetteville Metro,metro,Four Bed,210897.36291195475,211812.7423029581,212931.5393364066,214050.3363698551,214457.17165474547,214965.7157608584
Fayetteville-Springdale-Rogers Metro,metro,Four Bed,289273.42118149315,290225.17794062116,291176.9346997492,292340.19296090567,292868.9467159768,293291.9497200337
Flagstaff Metro,metro,Four Bed,481807.09052880894,482833.8956354778,484168.7422741473,485811.6304448174,487659.8796368213,490945.65597816155
Flint Metro,metro,Four Bed,194081.45346448832,195355.91227392413,196417.96128178728,196948.9857857189,197373.80538886416,197586.21519043678
Fort Collins Metro,metro,Four Bed,480295.21981084556,480807.83944004925,481320.4590692529,482653.2701051824,482960.8418827046,483986.0811411119
Fort Smith Metro,metro,Four Bed,189871.64038389956,190640.11102570774,191408.58166751594,192177.05230932412,192725.9599106157,193384.6490321656
Fort Wayne Metro,metro,Four Bed,214457.0661746353,215464.74116466744,216472.41615469957,217480.09114473173,218823.65779810792,219719.3689003587
Fresno Metro,metro,Four Bed,353274.53727043647,353685.447239148,354404.5396843932,355226.3596218163,356253.63454359514,357794.5469262634
Gainesville Metro,metro,Four Bed,306642.11601641186,307184.5056115073,307401.46144954546,308377.76272071723,310330.3652630608,311957.5340483471
Gainesville Metro,metro,Four Bed,301349.1286803681,301247.6436257901,301146.1585712121,302059.5240624144,303175.85966277285,304495.16537228733
Glens Falls Metro,metro,Four Bed,233479.29557543588,233696.5651755311,233805.19997557873,234348.3739758168,235000.18277610248,235869.26117648336
Grand Junction Metro,metro,Four Bed,358777.117205654,360683.6593902614,362365.9024943267,365393.94008164434,369543.47307167214,373020.1088200739
Grand Rapids-Wyoming Metro,metro,Four Bed,278083.93050790107,280308.8388964698,281580.215118509,283169.43539605814,284440.81161809736,286241.927932653
Greeley Metro,metro,Four Bed,420343.4525268267,421590.0420653099,422109.4543730112,422628.8666807125,423563.8088345749,425329.8106807594
Green Bay Metro,metro,Four Bed,219789.54960417037,220656.8195136231,221632.49816175745,222716.58554857338,223909.08167407088,224776.35158352362
Greensboro-High Point Metro,metro,Four Bed,280221.7905841578,280899.0380321853,281802.03462955524,283156.5295256102,285075.3972950214,287445.7633631176
Greenville-Anderson-Mauldin Metro,metro,Four Bed,292783.9382795927,293876.109654357,294749.84675416845,295732.8009914563,296715.7552287442,297917.14374098496
Hagerstown-Martinsburg Metro,metro,Four Bed,238598.67919918732,238689.13489735086,238915.2741427597,239096.1855390868,239254.483010873,239367.55263357743
Harrisburg-Carlisle Metro,metro,Four Bed,280961.499676857,281747.0505930886,282532.6015093202,283093.70930662844,284103.7033417834,285562.5836147848
Hartford-West Hartford-East Hartford Metro,metro,Four Bed,316588.68796532974,316916.1011944858,317178.03177781065,317308.9970694731,317505.44500696677,318094.7888194477
Hickory-Lenoir-Morganton Metro,metro,Four Bed,270101.60391294176,271389.4028180142,272560.12909535284,274082.073255893,275252.79953323165,275955.2352996348
Houston-The Woodlands-Sugar Land Metro,metro,Four Bed,266406.92814038857,266907.802375573,267408.6766107575,267408.6766107575,267709.2011518682,268410.42508112645
Huntington-Ashland Metro,metro,Four Bed,182346.6779659083,182668.8626223486,182991.0472787889,183205.8370497491,183313.2319352292,183420.6268207093
Huntsville Metro,metro,Four Bed,261407.97760253496,263210.38397740957,265853.91332722566,269218.4052269916,273784.501376674,278350.59752635635
Indianapolis-Carmel-Anderson Metro,metro,Four Bed,268369.75451833825,269466.55919242866,270344.002931701,271440.80760579143,272866.65368210897,274511.86069324455
Jackson Metro,metro,Four Bed,256202.50977827408,256623.21635569652,257359.45286618578,258095.68937667506,258831.9258871643,259357.80910894237
Jacksonville Metro,metro,Four Bed,297896.7871011286,298528.1513709005,299475.19777555845,300737.9263151024,302421.5643678276,304315.6571771435
Kalamazoo-Portage Metro,metro,Four Bed,233590.57539906475,234018.0899043261,234873.1189148488,235621.26929905618,236262.54105694822,236369.41968326358
Kansas City Metro,metro,Four Bed,314269.2271602698,314909.80783366703,315336.86161593185,315657.15195263043,316404.49607159384,317792.42086395447
Kennewick-Richland Metro,metro,Four Bed,376391.40217957663,377178.4844236367,378752.6489117568,380326.81339987693,380664.1343616169,380214.3730792969
Kingsport-Bristol-Bristol Metro,metro,Four Bed,220995.75039379185,221673.94800582278,222352.1456178537,223143.3761652231,224273.70551860798,225177.96900131588
Knoxville Metro,metro,Four Bed,316303.2680359578,318361.8034466229,319962.8865438069,321449.6065626206,323050.6896598046,325337.95122721023
Lakeland-Winter Haven Metro,metro,Four Bed,245227.81551313493,246708.11916794424,248399.89477344055,250091.67037893692,252100.6539104638,254109.6374419907
Lancaster Metro,metro,Four Bed,305738.7791840299,306065.77300795127,306174.77094925835,306283.7688905655,307155.75242102245,309008.71742324345
Lansing-East Lansing Metro,metro,Four Bed,235865.3239896113,237139.1273278622,237882.1792751752,238412.9306661131,238837.5317788634,239155.9826134261
Las Vegas-Henderson-Paradise Metro,metro,Four Bed,349831.847951718,351256.42885997583,352273.9866515886,353902.0791181689,355224.9042472654,357972.3102846198
Lexington-Fayette Metro,metro,Four Bed,279757.93801350414,281272.5981877723,282570.8783371451,283436.3984367269,283544.58844917465,284193.72852386103
Lincoln Metro,metro,Four Bed,279275.56144311733,280415.41461043054,281658.890792954,282487.87491463637,282798.7439602672,283316.85903631867
Little Rock-North Little Rock-Conway Metro,metro,Four Bed,239700.6766279484,240141.6723694873,240472.41917564144,240692.91704641088,241023.66385256502,241905.65533564275
Louisville/Jefferson County Metro,metro,Four Bed,283722.76155420515,284924.6542912179,285908.0210760465,287109.91381305933,287984.0176217959,288858.1214305324
Lynchburg Metro,metro,Four Bed,276031.3859984856,276361.35354278923,277351.25617569993,278451.1479900452,279551.03980439046,280430.95325586665
Macon-Bibb County Metro,metro,Four Bed,192222.43709068943,192656.09987720402,192981.34696708998,192872.93127046133,192981.34696708998,192981.34696708998
Madera Metro,metro,Four Bed,320845.38030879095,322287.51291077904,324656.7307569023,327644.00543244905,330116.2327501429,332279.43165312504
Madison Metro,metro,Four Bed,360755.9979068908,361835.81442775804,363455.5392090589,364319.3924257527,365399.20894661994,366587.0071195739
Manchester-Nashua Metro,metro,Four Bed,400388.8399009214,402892.9778829698,405288.24030058127,407901.2538470665,410949.7696512993,414978.16553546407
Medford Metro,metro,Four Bed,436029.03469215665,436745.25318260165,438382.3240179045,440019.3948532074,442065.73339733604,444419.0227230839
Memphis Metro,metro,Four Bed,262849.0209652425,264558.66732857766,266382.29011613515,267636.03078258096,269117.7242974714,270599.4178123619
Merced Metro,metro,Four Bed,326788.840219326,327406.83847468405,328230.83614849474,329878.8314961162,332865.82306367997,335955.8143404701
Miami-Fort Lauderdale-West Palm Beach Metro,metro,Four Bed,438384.40532605303,439089.55278394767,439593.2295395867,440399.11234860914,442615.29007342085,444327.79104259354
Milwaukee-Waukesha-West Allis Metro,metro,Four Bed,285826.2357367855,287131.8074637351,288437.37919068476,289634.1532737219,290722.1297128466,291918.90379588376
Minneapolis-St. Paul-Bloomington Metro,metro,Four Bed,353909.19194405404,355281.02313280257,356652.85432155116,357919.16003424214,359396.5166990483,361190.4497920272
Mobile Metro,metro,Four Bed,208084.42991276164,209071.9018037301,210454.362451086,211441.83434205447,212725.54780031348,213811.76688037883
Modesto Metro,metro,Four Bed,395719.3378067371,397127.3150265262,398334.1526434883,398837.0016505559,400546.6882745855,401954.66549437464
Montgomery Metro,metro,Four Bed,212909.75019691684,213367.7747592792,213825.79932164156,214283.8238840039,214650.2435338938,215016.6631837837
Myrtle Beach-Conway-North Myrtle Beach Metro,metro,Four Bed,337468.4321704221,338102.5996249001,338948.15623087075,340216.4911398267,340427.8802913194,341062.0477457974
Napa Metro,metro,Four Bed,787578.6890928772,786693.8415938742,784432.5646519772,781679.7057661896,778631.8977140677,777452.1010487302
Naples-Immokalee-Marco Island Metro,metro,Four Bed,597128.8895587994,597225.8198925218,598582.844564635,599552.1479018587,600812.2422402494,602944.7095821416
Nashville-Davidson--Murfreesboro--Franklin Metro,metro,Four Bed,416245.51687369565,417286.62477878697,418535.9542648965,420097.6161225335,421659.2779801705,423637.382999844
New Haven-Milford Metro,metro,Four Bed,331579.5531586119,331735.8379674071,331423.2683498167,332360.9772025878,332986.1164377686,334158.25250373257
New Orleans-Metairie Metro,metro,Four Bed,266052.7492790193,266583.31006686273,268174.9924303929,269342.2261636483,270403.3477393351,270191.1234241977
New York-Newark-Jersey City Metro,metro,Four Bed,540507.6592808333,540613.8539682506,541038.6327179197,541888.1902172577,543056.3317788476,544224.4733404375
Norwich-New London Metro,metro,Four Bed,308158.5224456726,308071.4721134049,307984.4217811371,309029.0257683502,309377.22709742124,308593.77410701144
Ocala Metro,metro,Four Bed,247456.64188581344,247670.9739732881,248421.13627944945,248849.8004543988,248956.96649813614,249171.2985856108
Ogden-Clearfield Metro,metro,Four Bed,327893.02818852535,329660.8496987113,331981.1154308304,334301.3811629495,336842.6245838418,339273.3791603475
Oklahoma City Metro,metro,Four Bed,251420.68493723354,252161.4129488524,252796.3226730971,253854.50554683834,254806.87013320543,256182.50786906903
Olympia-Tumwater Metro,metro,Four Bed,402066.7177101575,405323.9955169188,409142.87294553546,413074.0702985232,417903.82704647956,423969.1029625178
Omaha-Council Bluffs Metro,metro,Four Bed,294914.6638694926,296227.6059566045,297321.72436253104,298853.49013082817,300604.0795803106,302464.08087038575
Orlando-Kissimmee-Sanford Metro,metro,Four Bed,326652.9942337547,327579.01486168645,328505.03548961814,329945.5120219564,331488.879735176,333238.0298101581
Oxnard-Thousand Oaks-Ventura Metro,metro,Four Bed,703092.7857108657,705018.562376295,707856.5490411381,709782.3257065674,711201.319038989,712214.8857050044
Palm Bay-Melbourne-Titusville Metro,metro,Four Bed,327699.83299955045,328739.4426835465,330194.89624114096,331962.2327039343,334145.413040326,337368.2030607138
Panama City Metro,metro,Four Bed,298753.5600882961,300785.08990411,303458.1554512336,308376.59605794103,312225.810445799,316288.87007742695
Pensacola-Ferry Pass-Brent Metro,metro,Four Bed,279079.108759337,280177.18380090117,280836.0288258397,282153.71887571673,283910.63894221943,285996.9815211914
Peoria Metro,metro,Four Bed,182277.83017251387,182361.8007557896,182613.7125056167,183033.56542199524,183453.4183383738,183789.3006714766
Philadelphia-Camden-Wilmington Metro,metro,Four Bed,385126.70566501643,385565.02877860586,386112.9326705927,386551.2557841821,386989.57889777154,386660.8365625795
Phoenix-Mesa-Scottsdale Metro,metro,Four Bed,339270.70881938393,341518.84832657524,344073.5523120199,346628.25629746454,349080.7721234914,352146.416906025
Pittsburgh Metro,metro,Four Bed,290984.58732644015,292265.2762091287,293866.1373124893,294933.378048063,295893.8947100794,297067.8595192106
Port St. Lucie Metro,metro,Four Bed,318436.52986877225,319049.82050120935,319663.1111336465,320889.69239852077,321605.1981363641,322729.5642958322
Portland-South Portland Metro,metro,Four Bed,409327.70065267896,412172.9259879828,414689.85609228996,417972.8084022559,421693.48768688395,426070.7574335052
Portland-Vancouver-Hillsboro Metro,metro,Four Bed,509476.1603032774,510699.91501267813,511923.6697220789,513249.4039905964,514779.09737734735,517226.60679614893
Prescott Metro,metro,Four Bed,440789.4092326077,441745.0175614577,442594.44718710217,445036.55736083,448328.09716020233,452469.0665852191
Providence-Warwick Metro,metro,Four Bed,429153.16648176167,431002.9041045605,432199.7931546068,433287.8741091944,435137.61173199315,436443.30887749826
Pueblo Metro,metro,Four Bed,254093.97436424962,255897.73132403506,257250.54904387414,258828.8363836864,260745.32815345842,262887.28954320366
Punta Gorda Metro,metro,Four Bed,309729.27814415836,310036.0196550218,310342.7611658852,310036.0196550218,309115.79512243153,309422.53663329495
Raleigh Metro,metro,Four Bed,370060.3093403763,371128.651530083,371983.3252818483,372303.82793876034,372731.16481464304,373692.67278537905
Reading Metro,metro,Four Bed,260864.4785197758,262431.8106932955,264334.9997611408,265566.47504033486,266909.9026176374,268701.1393873742
Reno Metro,metro,Four Bed,475097.1552560004,477342.5352931712,479383.78987241734,481425.04445166356,483670.42448883434,486324.0554418544
Richmond Metro,metro,Four Bed,314324.21245268214,314650.04210101056,315193.09151489125,315518.9211632197,316496.410108205,317365.2891704141
Riverside-San Bernardino-Ontario Metro,metro,Four Bed,459736.56009556615,461138.98393276654,463543.1390822529,464244.3510008531,465546.6017068249,466648.5061503395
Roanoke Metro,metro,Four Bed,259658.5109777633,260324.12767796687,260767.87214476924,260989.74437817044,261211.61661157163,261433.48884497283
Rochester Metro,metro,Four Bed,203647.4125044797,204300.45262254478,204953.4927406099,205606.53285867497,206586.09303577262,207783.3332522253
Rockford Metro,metro,Four Bed,174191.4175941085,174405.32118499253,174512.27298043453,174833.12836676056,174619.22477587656,174298.36938955053
Sacramento--Roseville--Arden-Arcade Metro,metro,Four Bed,510619.63723539474,513247.69701930555,515572.519135842,518301.6581422109,521637.2724833285,525478.2829367365
Saginaw Metro,metro,Four Bed,147994.80928705027,148423.48684420783,147887.63989776088,147458.9623406033,147351.7929513139,147780.47050847148
Salem Metro,metro,Four Bed,372525.1607649783,373062.43817465345,373922.08203013364,375211.54781335394,376608.46907850925,378005.39034366456
Salinas Metro,metro,Four Bed,639818.6394391406,640828.7727584725,641838.9060778045,644566.2660400007,645879.4393551323,647899.7059937962
San Antonio-New Braunfels Metro,metro,Four Bed,269056.90028509777,269788.92505837244,269788.92505837244,270102.64996120444,269998.0749935938,270416.37486403645
San Diego-Carlsbad Metro,metro,Four Bed,728699.6749121323,732187.3187816233,736598.1624989207,742547.6726292288,747573.9829117305,753420.9152811712
San Francisco-Oakland-Hayward Metro,metro,Four Bed,1343200.2447918649,1347320.8330011251,1356366.026631209,1368225.2805017636,1378577.0021006374,1388024.2043365028
San Jose-Sunnyvale-Santa Clara Metro,metro,Four Bed,1387577.461935391,1394056.0385968552,1404521.4316653747,1423159.7983683567,1441897.8354815152,1461732.2471066138
San Luis Obispo-Paso Robles-Arroyo Grande Metro,metro,Four Bed,779790.276048423,781721.4295552394,782737.8261377744,784465.7003280838,788632.9263164771,791173.9177728144
Santa Cruz-Watsonville Metro,metro,Four Bed,1180844.2617729905,1182594.3004764863,1181564.8659450181,1183520.7915548077,1187638.52968068,1195256.345213544
Santa Rosa Metro,metro,Four Bed,738352.1732765931,739342.2866897758,741421.5248574594,747362.205336555,754094.976546197,757461.3621510179
Savannah Metro,metro,Four Bed,285368.2802004411,285261.8057639002,285048.85689081845,284729.43358119583,284197.06139849144,283238.7914696235
Scranton--Wilkes-Barre--Hazleton Metro,metro,Four Bed,174418.52822227558,174747.43014744687,174966.69809756105,175295.6000227323,175514.8679728465,175624.5019479036
Seattle-Tacoma-Bellevue Metro,metro,Four Bed,658735.2496765407,662470.8307729764,668177.9685591976,674092.6386285541,680214.8409810459,686855.8740413759
Sebastian-Vero Beach Metro,metro,Four Bed,357337.90237126005,357337.90237126005,357441.3045632443,357958.3155231654,361370.5878586445,364576.0558101552
Shreveport-Bossier City Metro,metro,Four Bed,220405.4733642378,220480.25871287176,220480.25871287176,220480.25871287176,220480.25871287176,220779.40010740756
South Bend-Mishawaka Metro,metro,Four Bed,217190.22484649532,218178.57845325777,218947.29792518413,218837.4808577661,219386.56619485634,220374.9198016188
Spartanburg Metro,metro,Four Bed,230407.1416134006,231186.67541802823,232300.29513892485,232857.1049993732,233302.55288773184,233970.72472026982
Spokane-Spokane Valley Metro,metro,Four Bed,326037.50781969464,328936.82362853264,332068.0847020776,335779.20893739024,340650.059496238,346100.7732168534
Springfield Metro,metro,Four Bed,210550.2736587612,210738.28259778986,210832.2870673042,211114.30047584718,211396.3138843902,211584.32282341886
Springfield Metro,metro,Four Bed,296872.3757743068,297971.8670015543,298961.40910607704,300170.84945604927,302149.9336650947,304129.0178741402
Springfield Metro,metro,Four Bed,234667.20930580076,236122.21489322255,237017.60294702058,238024.91450754335,238808.3790546166,239703.76710841464
St. Louis Metro,metro,Four Bed,300080.2118276521,300401.5508632623,300830.0029107426,301044.22893448273,301365.56797009293,301258.45495822286
State College Metro,metro,Four Bed,371328.85521081823,371650.0855827434,371435.93200145994,371435.93200145994,371221.77842017653,371757.1623733851
Stockton-Lodi Metro,metro,Four Bed,467226.30796453974,468336.5791426086,470960.85647258966,472676.7301114234,475704.7424152477,477521.5497975423
Syracuse Metro,metro,Four Bed,191183.64606702045,192232.18427204026,192931.20974205347,193630.23521206668,194911.7819070909,196775.8498271261
Tallahassee Metro,metro,Four Bed,300286.6921297379,301029.0717993129,301877.50570739864,303256.2108080379,304740.97014718794,306756.00067889155
Tampa-St. Petersburg-Clearwater Metro,metro,Four Bed,318478.37099527684,319419.5396649598,320256.13403801137,320988.15411443147,322138.47137737734,323393.3629369546
Toledo Metro,metro,Four Bed,209074.31513417407,210316.8702166621,211446.46574619669,212689.0208286847,214044.5354641262,215738.92875842805
Trenton Metro,metro,Four Bed,369977.3116192166,370565.664013598,371658.31846030627,371826.4191444153,372666.92256496014,372835.0232490691
Tucson Metro,metro,Four Bed,278947.75103067793,280564.1997676401,283366.04424504115,285198.0194802649,286922.2314663579,288861.96995071246
Tulsa Metro,metro,Four Bed,242193.73116204585,242730.92130028718,243160.67341088026,244020.17763206636,245524.31001914208,247135.88043386608
Utica-Rome Metro,metro,Four Bed,162833.6253096354,163515.41015428354,164310.8258063731,164878.9798435799,165333.50307334535,165447.1338807867
Vallejo-Fairfield Metro,metro,Four Bed,521624.505957643,521523.2805066487,522029.4077616201,524863.72038946,527293.1312133227,530329.8947431511
Virginia Beach-Norfolk-Newport News Metro,metro,Four Bed,319388.9870460438,320156.11839255324,320704.0693543457,321799.9712779306,322895.8732015155,324101.365317459
Visalia-Porterville Metro,metro,Four Bed,298812.7618236306,299321.80623227643,299729.04175919306,299219.99735054723,300950.74833994306,301968.8371572347
Waco Metro,metro,Four Bed,281743.323124437,283259.11570896226,284774.90829348745,286074.15908022335,287806.4934625379,289971.911440431
Washington-Arlington-Alexandria Metro,metro,Four Bed,554278.910585659,556654.7794734107,558617.4537719882,559960.3361868043,560786.7253651528,561613.1145435012
Wichita Metro,metro,Four Bed,205194.18280380848,205647.11873326573,205873.58669799432,206552.9905921802,207572.09643345897,209044.13820419498
Wilmington Metro,metro,Four Bed,379452.179616445,380529.9192039524,382254.30254396435,384302.0077602286,387211.90464649873,389690.7056977659
Winston-Salem Metro,metro,Four Bed,265335.26985049853,266372.2492047448,267409.2285589911,268676.6477697366,269367.9673392341,269944.066980482
Worcester Metro,metro,Four Bed,408609.5097716053,410743.3875641637,412770.5714670942,415331.22481816425,418211.9598381181,422373.02153360704
Yakima Metro,metro,Four Bed,294334.5907224314,297226.060735413,300811.4835515101,305553.4943727998,310411.1639946088,314921.85721486004
York-Hanover Metro,metro,Four Bed,265726.29957411555,266475.1830432899,267865.9666288992,268935.80015629105,269363.7335672478,269149.7668617694
Youngstown-Warren-Boardman Metro,metro,Four Bed,154813.11986542676,155463.328993818,155463.328993818,155246.5926176876,154596.38348929634,153621.06979670946
